GJAHR	WBS3	TXT_WBS3	INV_TYP	INV_TYP_TXT	WBS1	TXT_WBS1	PLFAZ	PLSEZ	WAERS	USR06	USR07	WBS2	TXT_WBS2	KOKRS	TXT_KOKRS	BUKRS	TXT_BUKRS	GSBER	TXT_GSBER	PRCTR	TXT_PRCTR	USR08	USR02	USR00	USR01	USR00_1	USR00_2	USR00_3	USR00_4	ZZUSRCURR_01	KOSTL	TXT_KOSTL	ANLKL	TXT_ANLKL	WW000	TXT_WW000	WW100	TXT_WW100	WW129	TXT_WW129	KALSM	TXT_KALSM	USR11	USR10	PLN_S00_01	PLN_S00_02	PLN_S00_03	PLN_S00_04	PLN_S00_05	PLN_S00_06	PLN_S00_07	PLN_S00_08	PLN_S00_09	PLN_S00_10	PLN_S00_11	PLN_S00_12	PLN_V00_01	PLN_V00_02	PLN_V00_03	PLN_V00_04	PLN_V00_05	PLN_V00_06	PLN_V00_07	PLN_V00_08	PLN_V00_09	PLN_V00_10	PLN_V00_11	PLN_V00_12	PLN_E00_01	PLN_E00_02	PLN_E00_03	PLN_E00_04	PLN_E00_05	PLN_E00_06	PLN_E00_07	PLN_E00_08	PLN_E00_09	PLN_E00_10	PLN_E00_11	PLN_E00_12	BDG_B00_01	BDG_B00_02	BDG_B00_03	BDG_B00_04	BDG_B00_05	BDG_B00_06	BDG_B00_07	BDG_B00_08	BDG_B00_09	BDG_B00_10	BDG_B00_11	BDG_B00_12	BDG_B01_01	BDG_B01_02	BDG_B01_03	BDG_B01_04	BDG_B01_05	BDG_B01_06	BDG_B01_07	BDG_B01_08	BDG_B01_09	BDG_B01_10	BDG_B01_11	BDG_B01_12	BDG_CHG_01	BDG_CHG_02	BDG_CHG_03	BDG_CHG_04	BDG_CHG_05	BDG_CHG_06	BDG_CHG_07	BDG_CHG_08	BDG_CHG_09	BDG_CHG_10	BDG_CHG_11	BDG_CHG_12	ACT_APPR_01	ACT_APPR_02	ACT_APPR_03	ACT_APPR_04	ACT_APPR_05	ACT_APPR_06	ACT_APPR_07	ACT_APPR_08	ACT_APPR_09	ACT_APPR_10	ACT_APPR_11	ACT_APPR_12	ACT_UNAP_01	ACT_UNAP_02	ACT_UNAP_03	ACT_UNAP_04	ACT_UNAP_05	ACT_UNAP_06	ACT_UNAP_07	ACT_UNAP_08	ACT_UNAP_09	ACT_UNAP_10	ACT_UNAP_11	ACT_UNAP_12	ACT_AGAP_01	ACT_AGAP_02	ACT_AGAP_03	ACT_AGAP_04	ACT_AGAP_05	ACT_AGAP_06	ACT_AGAP_07	ACT_AGAP_08	ACT_AGAP_09	ACT_AGAP_10	ACT_AGAP_11	ACT_AGAP_12	ACT_AGUN_01	ACT_AGUN_02	ACT_AGUN_03	ACT_AGUN_04	ACT_AGUN_05	ACT_AGUN_06	ACT_AGUN_07	ACT_AGUN_08	ACT_AGUN_09	ACT_AGUN_10	ACT_AGUN_11	ACT_AGUN_12
2024	S.24.1000.01-025-001	법인사업부 B2E 시스템 고도화	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-025	법인사업부 B2E 시스템 고도화	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20250131	신규시스템_지원	-							1000A001	본사_공통	00000550	소프트웨어																																					510000000																																																																																													
2024	S.24.1000.01-026-001	[F 고양점] 노후 시설감시 솔루션 교체	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-026	시설감시 솔루션 교체	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240430	장비교체	-							1000A001	본사_공통	00000160	공기구비품																																																																																																																																		
2024	S.24.1000.01-026-002	[김해점] 노후 시설감시 솔루션 교체	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-026	시설감시 솔루션 교체	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240430	장비교체	-							1000A001	본사_공통	00000160	공기구비품																																																																																																																																		
2024	S.24.1000.01-026-003	[하남점] 노후 시설감시 솔루션 교체	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-026	시설감시 솔루션 교체	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240630	장비교체	-							1000A001	본사_공통	00000160	공기구비품																																																																																																																																		
2024	S.24.1000.01-027-001	전사 멤버스바 키오스크 주문 시스템 개발	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-027	전사 멤버스바 키오스크 주문 시스템 개발	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20241231	신규시스템_고객	-							1000A001	본사_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.1000.01-028-001	장애인 차별금지법 대응시스템	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-028	장애인 차별금지법 대응시스템	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20241231	시스템보수_지원	-							1000A001	본사_공통	00000550	소프트웨어																																					100000000																																																																																													
2024	S.24.1000.01-028-002	장애인 차별금지법 대응시스템	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-028	장애인 차별금지법 대응시스템	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20241231	시스템보수_지원	-							1000A001	본사_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.1000.01-029-001	My Data 사업	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-029	My Data 사업	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20250131	신규시스템_지원	-							1000A001	본사_공통	00000550	소프트웨어																																					350000000																																																																																													
2024	S.24.1000.01-030-001	NEW 푸드홀 시스템 개발 및 장비 도입	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-030	NEW 푸드홀 시스템 개발 및 장비 도입	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20241231	신규시스템_고객	-							1000A001	본사_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.1000.01-031-001	PC Off 서버 이중화	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-031	PC Off 서버 이중화	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240630	시스템보수_지원	-							1000A001	본사_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.1000.01-032-001	[본사] UPS 교체	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-032	UPS 교체	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240331	장비교체	-							1000A001	본사_공통	00000160	공기구비품																																					28000000																																																																																													
2024	S.24.1000.01-032-002	[분더샵 청담] UPS 교체	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-032	UPS 교체	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240731	장비교체	-							1000A001	본사_공통	00000160	공기구비품																																																																																																																																		
2024	S.24.1000.01-033-001	결제 서비스 개선 (노후 장비 교체 등)	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-033	결제 서비스 개선	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20241231	장비교체	-							1000A001	본사_공통	00000550	소프트웨어																																					600000000																																																																																													
2024	S.24.1000.01-033-002	결제 서비스 개선 (전자서명기 교체)	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-033	결제 서비스 개선	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20241231	장비교체	-							1000A001	본사_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.1000.01-034-001	VIP 컨텐츠플랫폼 사이트 개발	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-034	VIP 컨텐츠플랫폼 사이트 개발	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20250630	신규시스템_고객	-							1000A001	본사_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.1000.01-035-001	Atlassian Server 버전 업그레이드	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-035	Atlassian Server 버전 업그레이드	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240131	시스템보수_지원	-							1000A001	본사_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.1000.01-036-001	MAC OS 및 테블릿 단말보안 MDM/MAM 도입	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-036	MAC OS 및 테블릿 단말보안 MDM/MAM 도입	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240731	신규시스템_지원	-							1000A001	본사_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.1000.01-037-001	SFMS 고도화	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-037	SFMS 고도화	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240331	시스템보수_지원	-							1000A001	본사_공통	00000550	소프트웨어																																					15000000																																																																																													
2024	S.24.1000.01-038-001	그룹PC DRM 최소 업그레이드	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-038	그룹PC DRM 최소 업그레이드	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240228	시스템보수_지원	-							1000A001	본사_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.1000.01-039-001	대외 사칭사이트 차단 솔루션(DRP)	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-039	대외 사칭사이트 차단 솔루션(DRP)	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240430	신규시스템_지원	-							1000A001	본사_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.1000.01-040-001	보안관제 위협 인텔리전스 솔루션(TI 솔루션)	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-040	보안관제 위협 인텔리전스 솔루션(TI 솔루션)	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240831	신규시스템_지원	-							1000A001	본사_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.1000.01-041-001	본사 노후 노트북 교체	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-041	본사 노후 노트북 교체	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20241231	장비교체	-							1000A001	본사_공통	00000160	공기구비품																																					50000000																																																																																													
2024	S.24.1000.01-042-001	사전보안성검토 취약점 현황조회 기능 제공	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-042	사전보안성검토 취약점 현황조회 기능 제공	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20241031	시스템보수_지원	-							1000A001	본사_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.1000.01-043-001	사칭/사기성 이메일 대응 및 고도화	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-043	사칭/사기성 이메일 대응 및 고도화	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240430	시스템보수_지원	-							1000A001	본사_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.1000.01-044-001	서버 보안취약점(SSE) 시스템 확대	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-044	서버 보안취약점(SSE) 시스템 확대	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240630	시스템보수_지원	-							1000A001	본사_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.1000.01-045-001	소스코드 암호화 솔루션 구축	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-045	소스코드 암호화 솔루션 구축	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240531	신규시스템_지원	-							1000A001	본사_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.1000.01-046-001	슈퍼마켓 VIP FAST TRACK 시스템 개발 및 장비 도입	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-046	슈퍼마켓 VIP FAST TRACK 시스템 개발 및 장비 도입	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240731	신규시스템_고객	-							1000A001	본사_공통	00000550	소프트웨어																																					150000000																																																																																													
2024	S.24.1000.01-047-001	시코르닷컴 업체 직배송 기능 구현	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-047	시코르닷컴 업체 직배송 기능 구현	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20241031	시스템보수_고객	-							1000A001	본사_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.1000.01-048-001	신백머니충전권 판매	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-048	신백머니충전권 판매	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240531	시스템보수_고객	-							1000A001	본사_공통	00000550	소프트웨어																																					100000000																																																																																													
2024	S.24.1000.01-049-001	신백멤버스 구축 잔금	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-049	신백멤버스 구축 잔금	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240131	신규시스템_고객	-							1000A001	본사_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.1000.01-050-001	신백멤버스 마케팅 고도화	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-050	신백멤버스 마케팅 고도화	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240930	시스템보수_고객	-							1000A001	본사_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.1000.01-051-001	아틀라시안 클라우드  변경에 의한 마이그레이션	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-051	아틀라시안 클라우드  변경에 의한 마이그레이션	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240131	시스템보수_지원	-							1000A001	본사_공통	00000160	공기구비품																																																																																																																																		
2024	S.24.1000.01-052-001	연결재무시스템 고도화 구축	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-052	연결재무시스템 고도화 구축	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240131	시스템보수_지원	-							1000A001	본사_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.1000.01-053-001	오프라인 고객동선 확산	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-053	오프라인 고객동선 확산	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240930	시스템보수_지원	-							1000A001	본사_공통	00000550	소프트웨어																																					300000000																																																																																													
2024	S.24.1000.01-055-001	유니버스클럽 - 고객 편의성 개선	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-055	유니버스클럽 - 고객 편의성 개선	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240430	시스템보수_고객	-							1000A001	본사_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.1000.01-056-001	점포 안전시설 고장 예측 시스템 도입	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-056	점포 안전시설 고장 예측 시스템 도입	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20241130	신규시스템_지원	-							1000A001	본사_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.1000.01-057-001	[강남점] 노후 항온항습기 교체	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-057	항온항습기 교체	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240430	장비교체	-							1000A001	본사_공통	00000160	공기구비품																																																																																																																																		
2024	S.24.1000.01-057-002	[분더샵 청담] 노후 항온항습기 교체	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-057	항온항습기 교체	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240630	장비교체	-							1000A001	본사_공통	00000160	공기구비품																																																																																																																																		
2024	S.24.1000.01-057-003	[센텀시티점] 노후 항온항습기 교체	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-057	항온항습기 교체	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240531	장비교체	-							1000A001	본사_공통	00000160	공기구비품																																																																																																																																		
2024	S.24.1000.01-057-004	[타임스퀘어점] 노후 항온항습기 교체	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-057	항온항습기 교체	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20241031	장비교체	-							1000A001	본사_공통	00000160	공기구비품																																																																																																																																		
2024	S.24.1000.01-058-001	취약점 외부노출(다크웹) 모니터링 서비스 도입	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-058	취약점 외부노출(다크웹) 모니터링 서비스 도입	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240930	신규시스템_지원	-							1000A001	본사_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.1000.01-059-001	크리덴셜 스터핑 공격 및 악성 봇(Bot) 대응 솔루션 도입	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-059	크리덴셜 스터핑 공격 및 악성 봇(Bot) 대응 솔루션 도입	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240331	신규시스템_지원	-							1000A001	본사_공통	00000550	소프트웨어																																					112000000																																																																																													
2024	S.24.1000.01-060-001	통합인프라 레드헷 리눅스 7버전 EOS 대응 (카드시스템)	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-060	통합인프라 레드헷 리눅스 7버전 EOS 대응 (카드시스템)	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240430	시스템보수_지원	-							1000A001	본사_공통	00000550	소프트웨어																																					14100000																																																																																													
2024	S.24.1000.01-061-001	파일 內 개인정보 미암호화 검출/마스킹 솔루션	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-061	파일 內 개인정보 미암호화 검출/마스킹 솔루션	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240430	신규시스템_지원	-							1000A001	본사_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.1000.01-062-001	필수 보안 솔루션 서비스 확대 적용	S	5. 시스템	S.24.1000.01	백화점 본사	2024	2024	KRW			S.24.1000.01-062	필수 보안 솔루션 서비스 확대 적용	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20240731	시스템보수_지원	-							1000A001	본사_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.3100.03-001-053	SAP TR 및 IFRS16 패키기 구매(대구)	S	5. 시스템	S.24.3100.03	대구신세계	2024	2024	KRW			S.24.3100.03-001	차세대 시스템 구축 프로젝트	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20221231	신규시스템_지원	-							3100A001	대구신세계_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.3100.03-001-054	솔루션 구매(1차)(대구)	S	5. 시스템	S.24.3100.03	대구신세계	2024	2024	KRW			S.24.3100.03-001	차세대 시스템 구축 프로젝트	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20230630	신규시스템_지원	-							3100A001	대구신세계_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.3100.03-001-055	대응개발 솔루션(ETL업그레이드)(대구)	S	5. 시스템	S.24.3100.03	대구신세계	2024	2024	KRW			S.24.3100.03-001	차세대 시스템 구축 프로젝트	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20230731	신규시스템_지원	-							3100A001	대구신세계_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.3100.03-001-056	대응개발 솔루션(전자결재)(대구)	S	5. 시스템	S.24.3100.03	대구신세계	2024	2024	KRW			S.24.3100.03-001	차세대 시스템 구축 프로젝트	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20230831	신규시스템_지원	-							3100A001	대구신세계_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.3100.03-001-057	대응개발 솔루션(명함관리)(대구)	S	5. 시스템	S.24.3100.03	대구신세계	2024	2024	KRW			S.24.3100.03-001	차세대 시스템 구축 프로젝트	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20230930	신규시스템_지원	-							3100A001	대구신세계_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.3100.03-001-058	PDA 구매(대구)	S	5. 시스템	S.24.3100.03	대구신세계	2024	2024	KRW			S.24.3100.03-001	차세대 시스템 구축 프로젝트	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20231231	신규시스템_지원	-							3100A001	대구신세계_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.3100.03-001-059	대응개발 솔루션(CRM업그레이드)(대구)	S	5. 시스템	S.24.3100.03	대구신세계	2024	2024	KRW			S.24.3100.03-001	차세대 시스템 구축 프로젝트	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20231231	신규시스템_지원	-							3100A001	대구신세계_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.3100.03-001-060	대응개발(홈페이지+챗봇)(대구)	S	5. 시스템	S.24.3100.03	대구신세계	2024	2024	KRW			S.24.3100.03-001	차세대 시스템 구축 프로젝트	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20231231	신규시스템_지원	-							3100A001	대구신세계_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.3100.03-001-061	전자저울 교체비용(대구점)	S	5. 시스템	S.24.3100.03	대구신세계	2024	2024	KRW			S.24.3100.03-001	차세대 시스템 구축 프로젝트	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240228	신규시스템_지원	-							3100A001	대구신세계_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.3100.03-001-062	대응개발(캐시터미널)(대구)	S	5. 시스템	S.24.3100.03	대구신세계	2024	2024	KRW			S.24.3100.03-001	차세대 시스템 구축 프로젝트	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240228	신규시스템_지원	-							3100A001	대구신세계_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.3100.03-001-063	대응개발(비대면결제)(대구)	S	5. 시스템	S.24.3100.03	대구신세계	2024	2024	KRW			S.24.3100.03-001	차세대 시스템 구축 프로젝트	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240131	신규시스템_지원	-							3100A001	대구신세계_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.3100.03-001-064	솔루션 구매(2차)(대구)	S	5. 시스템	S.24.3100.03	대구신세계	2024	2024	KRW			S.24.3100.03-001	차세대 시스템 구축 프로젝트	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240131	신규시스템_지원	-							3100A001	대구신세계_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.3100.03-001-065	보안 솔루션 구독(대구)	S	5. 시스템	S.24.3100.03	대구신세계	2024	2024	KRW			S.24.3100.03-001	차세대 시스템 구축 프로젝트	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240731	신규시스템_지원	-							3100A001	대구신세계_공통	00000550	소프트웨어																																					5080000																																																																																													
2024	S.24.3100.03-001-066	솔루션 구매(3차)(대구)	S	5. 시스템	S.24.3100.03	대구신세계	2024	2024	KRW			S.24.3100.03-001	차세대 시스템 구축 프로젝트	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240228	신규시스템_지원	-							3100A001	대구신세계_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.3100.03-001-067	아이앤씨 개발팀 지원용역(대구)	S	5. 시스템	S.24.3100.03	대구신세계	2024	2024	KRW			S.24.3100.03-001	차세대 시스템 구축 프로젝트	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240630	신규시스템_지원	-							3100A001	대구신세계_공통	00000550	소프트웨어																																					114802000																																																																																													
2024	S.24.3100.03-001-068	차세대시스템 개발 용역료(대구)	S	5. 시스템	S.24.3100.03	대구신세계	2024	2024	KRW			S.24.3100.03-001	차세대 시스템 구축 프로젝트	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240430	신규시스템_지원	-							3100A001	대구신세계_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.3100.03-002-007	차세대시스템 분석 기능 추가개발(대구)	S	5. 시스템	S.24.3100.03	대구신세계	2024	2024	KRW			S.24.3100.03-002	차세대시스템 오픈 후 추가 개발	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240630	신규시스템_지원	-							3100A001	대구신세계_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.3100.03-002-008	차세대시스템 모바일 기능 추가개발(대구)	S	5. 시스템	S.24.3100.03	대구신세계	2024	2024	KRW			S.24.3100.03-002	차세대시스템 오픈 후 추가 개발	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240630	신규시스템_지원	-							3100A001	대구신세계_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.3100.03-002-009	차세대시스템 기능 추가개발(운영,재무,파트너포털)(대구)	S	5. 시스템	S.24.3100.03	대구신세계	2024	2024	KRW			S.24.3100.03-002	차세대시스템 오픈 후 추가 개발	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240630	신규시스템_지원	-							3100A001	대구신세계_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.3100.03-003-003	차세대 APP SSG.COM e커머스 연동 개발	S	5. 시스템	S.24.3100.03	대구신세계	2024	2024	KRW			S.24.3100.03-003	차세대 APP SSG.COM e커머스 연동 개발	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240831	시스템보수_고객	-							3100A001	대구신세계_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.3100.03-004-003	차세대 APP 구축(기 진행 투자 잔여 투자비 설정)	S	5. 시스템	S.24.3100.03	대구신세계	2024	2024	KRW			S.24.3100.03-004	차세대 APP 구축(기 진행 투자 잔여 투자비 설정)	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240131	신규시스템_고객	-							3100A001	대구신세계_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.3100.03-005-003	SAMS & 아카데미 홈페이지 시스템개선	S	5. 시스템	S.24.3100.03	대구신세계	2024	2024	KRW			S.24.3100.03-005	SAMS & 아카데미 홈페이지 시스템개선	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20241130	시스템보수_고객	-							3100A001	대구신세계_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.3100.03-006-003	CRM 고도화 PJ 대비 PI/ISP	S	5. 시스템	S.24.3100.03	대구신세계	2024	2024	KRW			S.24.3100.03-006	CRM 고도화 PJ 대비 PI/ISP	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20250131	신규시스템_지원	-							3100A001	대구신세계_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.3100.03-007-003	CXM고객서베이 기능 수정/보완	S	5. 시스템	S.24.3100.03	대구신세계	2024	2024	KRW			S.24.3100.03-007	CXM고객서베이 기능 수정/보완	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20241231	시스템보수_고객	-							3100A001	대구신세계_공통	00000550	소프트웨어																																																																																																																																		
2024	S.24.3100.03-008-003	DB 모니터링 솔루션(DPM) 도입	S	5. 시스템	S.24.3100.03	대구신세계	2024	2024	KRW			S.24.3100.03-008	DB 모니터링 솔루션(DPM) 도입	S000		3000	신세계동대구복합환승센터	3100	대구점	P100	손익센터-백화점	20240228	시스템보수_지원	-							3100A001	대구신세계_공통	00000550	소프트웨어																																																																																																																																		
